2023 10 10 10 10 10 10 10 10 10 10 10 10 819.10842841587
2024 10 10 10 10 10 10 10 10 10 10 10 10 663.003048312771
2025 10 10 10 10 10 10 10 10 10 10 10 10 784.019618268891
2026 10 10 10 10 10 10 10 10 10 10 10 10 703.485510790516
2027 10 10 10 10 10 10 10 10 10 10 10 10 828.916027467405
2028 10 10 10 10 10 10 10 10 10 10 10 10 780.987728827556
2029 10 10 10 10 10 10 10 10 10 10 10 10 790.282373860137
2030 10 10 10 10 10 10 10 10 10 10 10 10 756.341571501349
2031 10 10 10 10 10 10 10 10 10 10 10 10 927.748904755171
2032 10 10 10 10 10 10 10 10 10 10 10 10 575.82708279203
2033 10 10 10 10 10 10 10 10 10 10 10 10 864.71630167481
2034 10 10 10 10 10 10 10 10 10 10 10 10 888.13408449273
2035 10 10 10 10 10 10 10 10 10 10 10 10 774.020439773492
2036 10 10 10 10 10 10 10 10 10 10 10 10 881.995531969457
2037 10 10 10 10 10 10 10 10 10 10 10 10 811.867184409296
2038 10 10 10 10 10 10 10 10 10 10 10 10 594.097041893517
2039 10 10 10 10 10 10 10 10 10 10 10 10 728.376682772194
2040 10 10 10 10 10 10 10 10 10 10 10 10 708.236093651405
2041 10 10 10 10 10 10 10 10 10 10 10 10 730.589339920697
2042 10 10 10 10 10 10 10 10 10 10 10 10 936.543441184712
2043 10 10 10 10 10 10 10 10 10 10 10 10 725.589517244146
2044 10 10 10 10 10 10 10 10 10 10 10 10 760.951006508341
2045 10 10 10 10 10 10 10 10 10 10 10 10 766.326227180818
2046 10 10 10 10 10 10 10 10 10 10 10 10 618.676718438237
2047 10 10 10 10 10 10 10 10 10 10 10 10 975.231252962778
2048 10 10 10 10 10 10 10 10 10 10 10 10 797.36457873279
2049 10 10 10 10 10 10 10 10 10 10 10 10 774.126081984119
2050 10 10 10 10 10 10 10 10 10 10 10 10 835.13184952936
2051 10 10 10 10 10 10 10 10 10 10 10 10 717.407230442906
2052 10 10 10 10 10 10 10 10 10 10 10 10 657.773377376303
2053 10 10 10 10 10 10 10 10 10 10 10 10 614.533160259988
2054 10 10 10 10 10 10 10 10 10 10 10 10 843.204586060465
2055 10 10 10 10 10 10 10 10 10 10 10 10 703.088624072632
2056 10 10 10 10 10 10 10 10 10 10 10 10 707.923374925836
2057 10 10 10 10 10 10 10 10 10 10 10 10 894.068886035179
2058 10 10 10 10 10 10 10 10 10 10 10 10 810.737115358669
2059 10 10 10 10 10 10 10 10 10 10 10 10 556.936124844745
2060 10 10 10 10 10 10 10 10 10 10 10 10 747.509869308689
2061 10 10 10 10 10 10 10 10 10 10 10 10 746.864452744224
2062 10 10 10 10 10 10 10 10 10 10 10 10 755.558696727208
2063 10 10 10 10 10 10 10 10 10 10 10 10 576.807390044884
2064 10 10 10 10 10 10 10 10 10 10 10 10 567.385528634792
2065 10 10 10 10 10 10 10 10 10 10 10 10 749.081978410054
2066 10 10 10 10 10 10 10 10 10 10 10 10 883.154397653872
2067 10 10 10 10 10 10 10 10 10 10 10 10 855.697643218493
2068 10 10 10 10 10 10 10 10 10 10 10 10 479.165505236994
2069 10 10 10 10 10 10 10 10 10 10 10 10 795.129046227541
2070 10 10 10 10 10 10 10 10 10 10 10 10 795.980892305543
2071 10 10 10 10 10 10 10 10 10 10 10 10 652.479025477758
2072 10 10 10 10 10 10 10 10 10 10 10 10 647.715351853437
2073 10 10 10 10 10 10 10 10 10 10 10 10 748.738723187044
2074 10 10 10 10 10 10 10 10 10 10 10 10 609.296715348975
2075 10 10 10 10 10 10 10 10 10 10 10 10 818.438949106241
2076 10 10 10 10 10 10 10 10 10 10 10 10 614.823287596386
2077 10 10 10 10 10 10 10 10 10 10 10 10 586.487885545049
2078 10 10 10 10 10 10 10 10 10 10 10 10 723.409767714833
2079 10 10 10 10 10 10 10 10 10 10 10 10 865.831819254139
2080 10 10 10 10 10 10 10 10 10 10 10 10 709.466285792309
2081 10 10 10 10 10 10 10 10 10 10 10 10 822.003230453583
2082 10 10 10 10 10 10 10 10 10 10 10 10 742.203907901702
2083 10 10 10 10 10 10 10 10 10 10 10 10 819.847759218454
2084 10 10 10 10 10 10 10 10 10 10 10 10 757.952028543961
2085 10 10 10 10 10 10 10 10 10 10 10 10 879.618254511227
2086 10 10 10 10 10 10 10 10 10 10 10 10 736.730233938416
2087 10 10 10 10 10 10 10 10 10 10 10 10 594.485909679678
2088 10 10 10 10 10 10 10 10 10 10 10 10 867.446972749297
2089 10 10 10 10 10 10 10 10 10 10 10 10 739.153432677657
2090 10 10 10 10 10 10 10 10 10 10 10 10 980.162349935514
2091 10 10 10 10 10 10 10 10 10 10 10 10 704.45556585407
2092 10 10 10 10 10 10 10 10 10 10 10 10 539.056688567381
2093 10 10 10 10 10 10 10 10 10 10 10 10 505.528773580998
2094 10 10 10 10 10 10 10 10 10 10 10 10 1053.81297317996
2095 10 10 10 10 10 10 10 10 10 10 10 10 819.37326294375
2096 10 10 10 10 10 10 10 10 10 10 10 10 730.922761268283
2097 10 10 10 10 10 10 10 10 10 10 10 10 800.262772826845
2098 10 10 10 10 10 10 10 10 10 10 10 10 827.076293894109
2099 10 10 10 10 10 10 10 10 10 10 10 10 709.994541812271
