2023 0 0 0 0 0 0 0 0 0 0 0 0 819.10842841587
2024 0 0 0 0 0 0 0 0 0 0 0 0 663.003048312771
2025 0 0 0 0 0 0 0 0 0 0 0 0 784.019618268891
2026 0 0 0 0 0 0 0 0 0 0 0 0 703.485510790516
2027 0 0 0 0 0 0 0 0 0 0 0 0 828.916027467405
2028 0 0 0 0 0 0 0 0 0 0 0 0 780.987728827556
2029 0 0 0 0 0 0 0 0 0 0 0 0 790.282373860137
2030 0 0 0 0 0 0 0 0 0 0 0 0 756.341571501349
2031 0 0 0 0 0 0 0 0 0 0 0 0 927.748904755171
2032 0 0 0 0 0 0 0 0 0 0 0 0 575.82708279203
2033 0 0 0 0 0 0 0 0 0 0 0 0 864.71630167481
2034 0 0 0 0 0 0 0 0 0 0 0 0 888.13408449273
2035 0 0 0 0 0 0 0 0 0 0 0 0 774.020439773492
2036 0 0 0 0 0 0 0 0 0 0 0 0 881.995531969457
2037 0 0 0 0 0 0 0 0 0 0 0 0 811.867184409296
2038 0 0 0 0 0 0 0 0 0 0 0 0 594.097041893517
2039 0 0 0 0 0 0 0 0 0 0 0 0 728.376682772194
2040 0 0 0 0 0 0 0 0 0 0 0 0 708.236093651405
2041 0 0 0 0 0 0 0 0 0 0 0 0 730.589339920697
2042 0 0 0 0 0 0 0 0 0 0 0 0 936.543441184712
2043 0 0 0 0 0 0 0 0 0 0 0 0 725.589517244146
2044 0 0 0 0 0 0 0 0 0 0 0 0 760.951006508341
2045 0 0 0 0 0 0 0 0 0 0 0 0 766.326227180818
2046 0 0 0 0 0 0 0 0 0 0 0 0 618.676718438237
2047 0 0 0 0 0 0 0 0 0 0 0 0 975.231252962778
2048 0 0 0 0 0 0 0 0 0 0 0 0 797.36457873279
2049 0 0 0 0 0 0 0 0 0 0 0 0 774.126081984119
2050 0 0 0 0 0 0 0 0 0 0 0 0 835.13184952936
2051 0 0 0 0 0 0 0 0 0 0 0 0 717.407230442906
2052 0 0 0 0 0 0 0 0 0 0 0 0 657.773377376303
2053 0 0 0 0 0 0 0 0 0 0 0 0 614.533160259988
2054 0 0 0 0 0 0 0 0 0 0 0 0 843.204586060465
2055 0 0 0 0 0 0 0 0 0 0 0 0 703.088624072632
2056 0 0 0 0 0 0 0 0 0 0 0 0 707.923374925836
2057 0 0 0 0 0 0 0 0 0 0 0 0 894.068886035179
2058 0 0 0 0 0 0 0 0 0 0 0 0 810.737115358669
2059 0 0 0 0 0 0 0 0 0 0 0 0 556.936124844745
2060 0 0 0 0 0 0 0 0 0 0 0 0 747.509869308689
2061 0 0 0 0 0 0 0 0 0 0 0 0 746.864452744224
2062 0 0 0 0 0 0 0 0 0 0 0 0 755.558696727208
2063 0 0 0 0 0 0 0 0 0 0 0 0 576.807390044884
2064 0 0 0 0 0 0 0 0 0 0 0 0 567.385528634792
2065 0 0 0 0 0 0 0 0 0 0 0 0 749.081978410054
2066 0 0 0 0 0 0 0 0 0 0 0 0 883.154397653872
2067 0 0 0 0 0 0 0 0 0 0 0 0 855.697643218493
2068 0 0 0 0 0 0 0 0 0 0 0 0 479.165505236994
2069 0 0 0 0 0 0 0 0 0 0 0 0 795.129046227541
2070 0 0 0 0 0 0 0 0 0 0 0 0 795.980892305543
2071 0 0 0 0 0 0 0 0 0 0 0 0 652.479025477758
2072 0 0 0 0 0 0 0 0 0 0 0 0 647.715351853437
2073 0 0 0 0 0 0 0 0 0 0 0 0 748.738723187044
2074 0 0 0 0 0 0 0 0 0 0 0 0 609.296715348975
2075 0 0 0 0 0 0 0 0 0 0 0 0 818.438949106241
2076 0 0 0 0 0 0 0 0 0 0 0 0 614.823287596386
2077 0 0 0 0 0 0 0 0 0 0 0 0 586.487885545049
2078 0 0 0 0 0 0 0 0 0 0 0 0 723.409767714833
2079 0 0 0 0 0 0 0 0 0 0 0 0 865.831819254139
2080 0 0 0 0 0 0 0 0 0 0 0 0 709.466285792309
2081 0 0 0 0 0 0 0 0 0 0 0 0 822.003230453583
2082 0 0 0 0 0 0 0 0 0 0 0 0 742.203907901702
2083 0 0 0 0 0 0 0 0 0 0 0 0 819.847759218454
2084 0 0 0 0 0 0 0 0 0 0 0 0 757.952028543961
2085 0 0 0 0 0 0 0 0 0 0 0 0 879.618254511227
2086 0 0 0 0 0 0 0 0 0 0 0 0 736.730233938416
2087 0 0 0 0 0 0 0 0 0 0 0 0 594.485909679678
2088 0 0 0 0 0 0 0 0 0 0 0 0 867.446972749297
2089 0 0 0 0 0 0 0 0 0 0 0 0 739.153432677657
2090 0 0 0 0 0 0 0 0 0 0 0 0 980.162349935514
2091 0 0 0 0 0 0 0 0 0 0 0 0 704.45556585407
2092 0 0 0 0 0 0 0 0 0 0 0 0 539.056688567381
2093 0 0 0 0 0 0 0 0 0 0 0 0 505.528773580998
2094 0 0 0 0 0 0 0 0 0 0 0 0 1053.81297317996
2095 0 0 0 0 0 0 0 0 0 0 0 0 819.37326294375
2096 0 0 0 0 0 0 0 0 0 0 0 0 730.922761268283
2097 0 0 0 0 0 0 0 0 0 0 0 0 800.262772826845
2098 0 0 0 0 0 0 0 0 0 0 0 0 827.076293894109
2099 0 0 0 0 0 0 0 0 0 0 0 0 709.994541812271
