   1.40840006      0.144400001      0.107500002       2.03449988       7.90469980    
   1.40559995      0.144099995      0.107500002       2.02710009       7.13730001    
   1.45389998      0.148900002      0.107500002       2.15179992       6.27169991    
   1.39030004      0.142600000      0.107400000       1.98740005       7.13600016    
   1.43789995      0.147300005      0.107500002       2.11050010       6.88950014    
   1.41100001      0.144600004      0.107400000       2.04099989       7.19379997    
   1.39909995      0.143500000      0.107500002       2.01029992       7.37500000    
   1.40629995      0.144199997      0.107299998       2.02909994       6.54479980    
   1.39199996      0.142800003      0.107299998       1.99210000       6.72709990    
   1.41139996      0.144700006      0.107199997       2.04259992       8.47889996    
   1.38680005      0.142199993      0.107299998       1.97860003       5.80830002    
   1.39789999      0.143299997      0.107199997       2.00760007       7.02229977    
   1.42330003      0.145899996      0.107299998       2.07299995       6.14790010    
   1.42579997      0.146100000      0.106799997       2.08200002       6.85489988    
   1.41030002      0.144600004      0.106899999       2.04200006       7.02470016    
   1.41760004      0.145300001      0.106799997       2.06089997       7.07859993    
   1.41970003      0.145500004      0.106799997       2.06629992       6.54440022    
   1.39189994      0.142700002      0.106799997       1.99430001       7.14349985    
   1.40680003      0.144199997      0.106799997       2.03290009       6.72440004    
   1.38049996      0.141599998      0.106500000       1.96529996       7.48439980    
   1.37890005      0.141399994      0.106500000       1.96120000       7.51779985    
   1.40670002      0.144199997      0.106600001       2.03290009       6.56809998    
   1.38909996      0.142399997      0.106500000       1.98740005       7.27969980    
   1.41270006      0.144800007      0.106500000       2.04870009       7.13180017    
   1.36969995      0.140499994      0.106500000       1.93739998       7.19890022    
   1.38059998      0.141399994      0.102100000       2.06080008       8.15489960    
   1.35679996      0.138999999      0.102200001       1.99940002       7.59219980    
   1.35660005      0.138999999      0.102100000       1.99870002       7.70720005    
   1.35450006      0.138799995      0.101999998       1.99349999       7.35480022    
   1.37870002      0.141200006      0.102100000       2.05609989       6.65619993    
   1.34140003      0.137500003      0.102100000       1.95959997       7.34959984    
   1.35800004      0.139100000      0.101800002       2.00270009       7.82000017    
   1.35650003      0.138999999      0.101899996       1.99899995       5.90920019    
   1.35730004      0.139100000      0.101899996       2.00099993       5.05889988    
   1.35630000      0.138999999      0.101899996       1.99829996       6.78140020    
   1.33080006      0.136399999      0.101800002       1.93250000       6.13040018    
   1.34459996      0.137799993      0.101800002       1.96819997       7.79080009    
   1.36730003      0.140100002      0.101800002       2.02699995       4.64230013    
   1.34679997      0.137999997      0.101400003       1.97640002       7.31829977    
   1.35549998      0.138899997      0.101499997       1.99860001       7.11219978    
   1.33410001      0.136700004      0.101499997       1.94330001       6.88509989    
   1.36119998      0.139400005      0.101400003       2.01360011       6.43650007    
   1.36989999      0.140300006      0.101300001       2.03629994       7.10529995    
   1.36049998      0.139400005      0.101400003       2.01180005       6.00089979    
   1.32430005      0.135800004      0.101199999       1.91830003       6.87960005    
   1.36790001      0.140100002      0.101199999       2.03119993       6.96630001    
   1.35090005      0.138400003      0.101199999       1.98740005       6.06650019    
   1.33099997      0.136399999      0.101099998       1.93579996       6.78289986    
   1.34039998      0.137400001      0.101199999       1.96019995       5.87130022    
   1.36590004      0.139899999      0.101199999       2.02609992       6.58990002    
